20000000	0
20500000	1
21000000	2
21500000	3
22000000	4
22500000	5
23000000	6
23500000	7
24000000	8
24500000	9
25000000	10
25500000	11
26000000	12
26500000	13
27000000	14
27500000	15
28000000	16
28500000	17
29000000	18
29500000	19
30000000	20
30500000	21
31000000	22
31500000	23
32000000	24
32500000	25
33000000	26
33500000	27
34000000	28
34500000	29
35000000	30
35500000	31
36000000	32
36500000	33
37000000	34
37500000	35
38000000	36
38500000	37
39000000	38
39500000	39
40000000	40
40500000	41
41000000	42
41500000	43
42000000	44
42500000	45
43000000	46
43500000	47
44000000	48
44500000	49
45000000	50
45500000	51
46000000	52
46500000	53
47000000	54
47500000	55
48000000	56
48500000	57
49000000	58
49500000	59
50000000	60
50500000	61
51000000	62
51500000	63
52000000	64
52500000	65
53000000	66
53500000	67
54000000	68
54500000	69
55000000	70
55500000	71
56000000	72
56500000	73
57000000	74
57500000	75
58000000	76
58500000	77
59000000	78
59500000	79
60000000	80
60500000	81
61000000	82
61500000	83
62000000	84
62500000	85
63000000	86
63500000	87
64000000	88
64500000	89
65000000	90
65500000	91
66000000	92
66500000	93
67000000	94
67500000	95
68000000	96
68500000	97
69000000	98
69500000	99
70000000	100
70500000	101
71000000	102
71500000	103
72000000	104
72500000	105
73000000	106
73500000	107
74000000	108
74500000	109
75000000	110
75500000	111
76000000	112
76500000	113
77000000	114
77500000	115
78000000	116
78500000	117
79000000	118
79500000	119
80000000	120
80500000	121
81000000	122
81500000	123
82000000	124
82500000	125
83000000	126
83500000	127
84000000	128
84500000	129
85000000	130
85500000	131
86000000	132
86500000	133
87000000	134
87500000	135
88000000	136
88500000	137
89000000	138
89500000	139
90000000	140
90500000	141
91000000	142
91500000	143
92000000	144
92500000	145
93000000	146
93500000	147
94000000	148
94500000	149
95000000	150
95500000	151
96000000	152
96500000	153
97000000	154
97500000	155
98000000	156
98500000	157
99000000	158
99500000	159
100000000	160
100500000	161
101000000	162
101500000	163
102000000	164
102500000	165
