9000000	0
9500000	1
10000000	2
10500000	3
11000000	4
14000000	5
14500000	6
15000000	7
15500000	8
16000000	9
16500000	10
17000000	11
17500000	12
18000000	13
18500000	14
19000000	15
19500000	16
20000000	17
20500000	18
21000000	19
21500000	20
22000000	21
22500000	22
23000000	23
23500000	24
24000000	25
24500000	26
25000000	27
25500000	28
26000000	29
26500000	30
27000000	31
27500000	32
28000000	33
28500000	34
29000000	35
29500000	36
30000000	37
30500000	38
31000000	39
31500000	40
32000000	41
32500000	42
33000000	43
33500000	44
34000000	45
34500000	46
35000000	47
35500000	48
36000000	49
36500000	50
37000000	51
37500000	52
38000000	53
38500000	54
39000000	55
39500000	56
40000000	57
40500000	58
41000000	59
41500000	60
42000000	61
42500000	62
43000000	63
43500000	64
44000000	65
44500000	66
45000000	67
45500000	68
46000000	69
46500000	70
47000000	71
47500000	72
48000000	73
