0	5e+05	-0.00466626505664369	-0.00336356059977319	0.00766207987943233
5e+05	1e+06	-0.00466626506084485	-0.00336356059978488	0.00766207987807154
1e+06	1500000	-0.00466626505028469	-0.00336356059595471	0.0076620798795576
1500000	2e+06	-0.00466626505927459	-0.00336356060093917	0.00766207987696599
2e+06	2500000	-0.00466626505827863	-0.00336356059470066	0.00766207987820834
2500000	3e+06	-0.0046662650573253	-0.0033635606019931	0.00766207988008357
3e+06	3500000	-0.00466626505848153	-0.00336356060383355	0.00766207988144163
3500000	4e+06	-0.0046662650556472	-0.00336356060050825	0.00766207987741103
4e+06	4500000	-0.297105229553515	0.344513900387741	-1.67966004572035
4500000	5e+06	-0.00466626505606594	-0.00336356060030099	0.00766207987788477
5e+06	5500000	-0.00466626505742111	-0.00336356059895751	0.00766207987846495
5500000	6e+06	0.286899283839957	-0.348668174883387	1.68534379725451
6e+06	6500000	-0.00466626505665174	-0.00336356059901657	0.00766207987849851
6500000	7e+06	-0.00367421165941594	-0.00622993554292383	0.0184021054838522
7e+06	7500000	-0.00475472056319366	-0.00318057112437642	0.00691507074453183
7500000	8e+06	-0.00448863387006591	-0.00355106895709169	0.00889784497426808
8e+06	8500000	-0.00428716970441852	-0.00408726175925176	0.0106393401711376
8500000	9e+06	-0.00431243697752542	-0.00409553095762449	0.0106501228485398
9e+06	9500000	-0.00431244303326939	-0.00409551849828656	0.0106501164142722
9500000	1e+07	-0.00431244304505861	-0.00409551848491353	0.0106501164081214
1e+07	10500000	-0.00431244303372973	-0.00409551849642302	0.0106501164110788
10500000	1.1e+07	-0.00431244303134842	-0.0040955184961942	0.0106501164115358
1.1e+07	11500000	-0.00431244303198869	-0.00409551849892869	0.0106501164126051
11500000	1.2e+07	-0.00431244303209183	-0.00409551850051725	0.010650116411818
1.2e+07	12500000	-0.00431244303497281	-0.00409551849976943	0.0106501164104754
12500000	1.3e+07	-0.00431244303501855	-0.00409551850193893	0.0106501164070895
1.3e+07	13500000	-0.00431244303419801	-0.00409551849515151	0.0106501164098044
13500000	1.4e+07	-0.00431244303357178	-0.00409551849904106	0.0106501164149374
1.4e+07	14500000	-0.00431244303422348	-0.00409551849562753	0.0106501164083021
14500000	1.5e+07	-0.00431244303275662	-0.00409551850138881	0.0106501164121883
1.5e+07	15500000	-0.00431244303877535	-0.00409551849848092	0.0106501164090873
15500000	1.6e+07	-0.00431244303723155	-0.00409551850008481	0.010650116414316
1.6e+07	16500000	-0.00431244303752988	-0.00409551849621713	0.0106501164132465
16500000	1.7e+07	0.0603801787015779	-0.00449419769953683	0.0176026455921187
1.7e+07	17500000	-0.00431119133669879	-0.00409738308505116	0.0106531718107062
17500000	1.8e+07	-0.00432466201668232	-0.0040824310489543	0.0106254357208922
1.8e+07	18500000	-0.0044885913035299	-0.00422735630089897	0.0105335296841485
18500000	1.9e+07	-0.0694771714135591	-0.00398229306592896	0.00349490268167221
1.9e+07	19500000	-0.00298007538084189	-0.00272891999933577	0.0115939462224328
19500000	2e+07	-0.0103515135367849	-0.0100818053503326	0.00639622867739435
2e+07	20500000	-0.0103515135312829	-0.0100818053522388	0.00639622866835697
20500000	2.1e+07	-0.108159189252814	0.0264347804515079	0.0208951882508816
2.1e+07	21500000	0.161261710552571	-0.0121828906042094	0.132664226566019
21500000	2.2e+07	0.141292535574693	0.0655470478016937	-0.159130731945309
2.2e+07	22500000	-0.0102616248306739	-0.00988989747313341	0.00657433677540324
22500000	2.3e+07	-0.0681990643946048	0.636039708728288	0.0227105753876411
2.3e+07	23500000	-0.010295721345977	-0.0102323665272653	0.00622334678425446
23500000	2.4e+07	-0.0318671413569313	0.0222808231241966	-0.0780784659078315
2.4e+07	24500000	0.0512279903263492	0.00220635966528051	0.0984460557835094
24500000	2.5e+07	-0.0369742167507873	0.0797351017803987	0.017626783474802
2.5e+07	25500000	-0.134824407777648	-0.0822502890426003	-0.0464169720953384
