0	0
500000	1
1000000	2
1500000	3
2000000	4
2500000	5
3000000	6
3500000	7
4000000	8
4500000	9
5000000	10
5500000	11
6000000	12
6500000	13
7000000	14
7500000	15
8000000	16
8500000	17
9000000	18
9500000	19
10000000	20
10500000	21
11000000	22
11500000	23
12000000	24
12500000	25
13000000	26
13500000	27
14000000	28
14500000	29
15000000	30
15500000	31
16000000	32
16500000	33
17000000	34
17500000	35
18000000	36
18500000	37
19000000	38
19500000	39
20000000	40
20500000	41
21000000	42
21500000	43
22000000	44
22500000	45
23000000	46
23500000	47
24000000	48
24500000	49
25000000	50
25500000	51
26000000	52
26500000	53
27000000	54
27500000	55
28000000	56
28500000	57
29000000	58
29500000	59
30000000	60
30500000	61
31000000	62
31500000	63
32000000	64
32500000	65
33000000	66
33500000	67
34000000	68
34500000	69
35000000	70
35500000	71
36000000	72
36500000	73
37000000	74
37500000	75
38000000	76
38500000	77
39000000	78
39500000	79
40000000	80
40500000	81
41000000	82
41500000	83
42000000	84
42500000	85
43000000	86
43500000	87
44000000	88
44500000	89
45000000	90
45500000	91
46000000	92
46500000	93
47000000	94
47500000	95
48000000	96
48500000	97
49000000	98
49500000	99
50000000	100
50500000	101
51000000	102
51500000	103
52000000	104
52500000	105
53000000	106
53500000	107
54000000	108
54500000	109
55000000	110
55500000	111
56000000	112
56500000	113
57000000	114
57500000	115
58000000	116
58500000	117
59000000	118
59500000	119
60000000	120
60500000	121
61000000	122
61500000	123
62000000	124
62500000	125
63000000	126
63500000	127
64000000	128
64500000	129
65000000	130
65500000	131
66000000	132
66500000	133
67000000	134
67500000	135
68000000	136
68500000	137
69000000	138
69500000	139
70000000	140
70500000	141
71000000	142
71500000	143
72000000	144
72500000	145
73000000	146
73500000	147
74000000	148
74500000	149
75000000	150
75500000	151
76000000	152
76500000	153
77000000	154
77500000	155
78000000	156
78500000	157
79000000	158
79500000	159
80000000	160
80500000	161
81000000	162
81500000	163
82000000	164
82500000	165
83000000	166
83500000	167
84000000	168
84500000	169
85000000	170
85500000	171
86000000	172
86500000	173
87000000	174
87500000	175
88000000	176
88500000	177
89000000	178
89500000	179
90000000	180
90500000	181
91000000	182
91500000	183
92000000	184
92500000	185
93000000	186
93500000	187
94000000	188
94500000	189
95000000	190
95500000	191
96000000	192
96500000	193
97000000	194
97500000	195
98000000	196
98500000	197
99000000	198
99500000	199
100000000	200
100500000	201
101000000	202
101500000	203
102000000	204
102500000	205
103000000	206
103500000	207
104000000	208
104500000	209
105000000	210
105500000	211
106000000	212
106500000	213
107000000	214
107500000	215
108000000	216
108500000	217
109000000	218
109500000	219
110000000	220
110500000	221
111000000	222
111500000	223
112000000	224
112500000	225
113000000	226
113500000	227
114000000	228
114500000	229
115000000	230
115500000	231
116000000	232
116500000	233
117000000	234
117500000	235
118000000	236
118500000	237
119000000	238
119500000	239
120000000	240
120500000	241
121000000	242
142500000	243
143000000	244
143500000	245
144000000	246
144500000	247
145000000	248
145500000	249
146000000	250
146500000	251
147000000	252
147500000	253
148000000	254
148500000	255
149000000	256
149500000	257
150000000	258
150500000	259
151000000	260
151500000	261
152000000	262
152500000	263
153000000	264
153500000	265
154000000	266
154500000	267
155000000	268
155500000	269
156000000	270
156500000	271
157000000	272
157500000	273
158000000	274
158500000	275
159000000	276
159500000	277
160000000	278
160500000	279
161000000	280
161500000	281
162000000	282
162500000	283
163000000	284
163500000	285
164000000	286
164500000	287
165000000	288
165500000	289
166000000	290
166500000	291
167000000	292
167500000	293
168000000	294
168500000	295
169000000	296
169500000	297
170000000	298
170500000	299
171000000	300
171500000	301
172000000	302
172500000	303
173000000	304
173500000	305
174000000	306
174500000	307
175000000	308
175500000	309
176000000	310
176500000	311
177000000	312
177500000	313
178000000	314
178500000	315
179000000	316
179500000	317
180000000	318
180500000	319
181000000	320
181500000	321
182000000	322
182500000	323
183000000	324
183500000	325
184000000	326
184500000	327
185000000	328
185500000	329
186000000	330
186500000	331
187000000	332
187500000	333
188000000	334
188500000	335
189000000	336
189500000	337
190000000	338
190500000	339
191000000	340
191500000	341
192000000	342
192500000	343
193000000	344
193500000	345
194000000	346
194500000	347
195000000	348
195500000	349
196000000	350
196500000	351
197000000	352
197500000	353
198000000	354
198500000	355
199000000	356
199500000	357
200000000	358
200500000	359
201000000	360
201500000	361
202000000	362
202500000	363
203000000	364
203500000	365
204000000	366
204500000	367
205000000	368
205500000	369
206000000	370
206500000	371
207000000	372
207500000	373
208000000	374
208500000	375
209000000	376
209500000	377
210000000	378
210500000	379
211000000	380
211500000	381
212000000	382
212500000	383
213000000	384
213500000	385
214000000	386
214500000	387
215000000	388
215500000	389
216000000	390
216500000	391
217000000	392
217500000	393
218000000	394
218500000	395
219000000	396
219500000	397
220000000	398
220500000	399
221000000	400
221500000	401
222000000	402
222500000	403
223000000	404
223500000	405
224000000	406
224500000	407
225000000	408
225500000	409
226000000	410
226500000	411
227000000	412
227500000	413
228000000	414
228500000	415
229000000	416
229500000	417
230000000	418
230500000	419
231000000	420
231500000	421
232000000	422
232500000	423
233000000	424
233500000	425
234000000	426
234500000	427
235000000	428
235500000	429
236000000	430
236500000	431
237000000	432
237500000	433
238000000	434
238500000	435
239000000	436
239500000	437
240000000	438
240500000	439
241000000	440
241500000	441
242000000	442
242500000	443
243000000	444
243500000	445
244000000	446
244500000	447
245000000	448
245500000	449
246000000	450
246500000	451
247000000	452
247500000	453
248000000	454
248500000	455
249000000	456
