0	1e+06	2.29917525579357	-4.31640296309259	-1.03938448867858
1e+06	2e+06	2.28397404030722	-4.31758291864056	-1.06861607879817
2e+06	3e+06	2.24324423949271	-4.31873226363305	-1.1061526203218
3e+06	4e+06	2.18165013529141	-4.30046745620489	-1.12536698193576
4e+06	5e+06	2.11069764298744	-4.28133992780646	-1.13158907255448
5e+06	6e+06	2.04318528479411	-4.26318757216365	-1.14508860674302
6e+06	7e+06	1.98978442348569	-4.23470980996473	-1.15195021745201
7e+06	8e+06	1.96753468419493	-4.18695286113427	-1.14582793853386
8e+06	9e+06	1.96396401690025	-4.10180587562054	-1.12568845056989
9e+06	1e+07	1.97231346846405	-4.01146128212249	-1.10147350735082
1e+07	1.1e+07	1.97142820008124	-3.91919763700505	-1.07896938417765
1.1e+07	1.2e+07	1.97273165036013	-3.84231588581341	-1.05935427657842
1.2e+07	1.3e+07	1.98715546670337	-3.77032475024665	-1.03422693797699
1.3e+07	1.4e+07	2.0219498639121	-3.71627720722946	-1.00312114651581
1.4e+07	1.5e+07	2.07951054328598	-3.67188665326855	-0.962484840493735
1.5e+07	1.6e+07	2.14333878772244	-3.6316547893004	-0.91983780055405
1.6e+07	1.7e+07	2.20117026196729	-3.59020537266634	-0.880059510015463
1.7e+07	1.8e+07	2.25863044541394	-3.54926567135635	-0.840853697297452
1.8e+07	1.9e+07	2.32185165068234	-3.504403133411	-0.797780852553969
1.9e+07	2e+07	2.3869258849777	-3.4582851536163	-0.753502844659523
2e+07	2.1e+07	2.44496048813752	-3.41721613460876	-0.713970573433478
2.1e+07	2.2e+07	2.4980190906103	-3.37986038867052	-0.677934967228526
2.2e+07	2.3e+07	2.55647949646662	-3.33883055335986	-0.638169154473516
2.3e+07	2.4e+07	2.57498311843918	-3.28895570770989	-0.613353060225197
2.4e+07	2.5e+07	2.56320114493105	-3.22323828087586	-0.596775324302704
2.5e+07	2.6e+07	2.51724787156567	-3.1533375266752	-0.594109146597616
2.6e+07	2.7e+07	2.47981977440022	-3.07283528246096	-0.583644083809141
2.7e+07	2.8e+07	2.4441576036031	-3.00413815500152	-0.576095973489746
2.8e+07	2.9e+07	2.40890339941201	-2.93030970166835	-0.566345183463984
2.9e+07	3e+07	2.3956634041229	-2.8621811837506	-0.572281726899199
3e+07	3.1e+07	2.39157958335258	-2.78981237041959	-0.585897001740677
3.1e+07	3.2e+07	2.40019736037515	-2.71218753500442	-0.610056646301616
3.2e+07	3.3e+07	2.40196668762664	-2.63342025945189	-0.629597078277528
3.3e+07	3.4e+07	2.40420407389211	-2.54189107025505	-0.652294056811191
3.4e+07	3.5e+07	2.4063419957798	-2.45737787184264	-0.673207071314319
3.5e+07	3.6e+07	2.38664871810661	-2.38302057470758	-0.698684171739104
3.6e+07	3.7e+07	2.33953217862354	-2.33003781241461	-0.727869173524259
3.7e+07	3.8e+07	2.26762612761099	-2.28350194977619	-0.763521557733355
3.8e+07	3.9e+07	2.19319200477708	-2.23721427692058	-0.79995884764515
3.9e+07	4e+07	2.12159184229678	-2.18843286590562	-0.836026646461735
4e+07	4.1e+07	2.06132377073647	-2.14728410500535	-0.866414298050253
4.1e+07	4.2e+07	2.01822969962642	-2.10923374655935	-0.904316235731501
4.2e+07	4.3e+07	1.98673063452125	-2.06787096320757	-0.956866886720811
4.3e+07	4.4e+07	1.96010825920738	-2.02289110418993	-1.01931206184045
4.4e+07	4.5e+07	1.92846079063014	-1.97329063466465	-1.08615595126783
4.5e+07	4.6e+07	1.90113864090468	-1.9308833939266	-1.14276419876361
4.6e+07	4.7e+07	1.87207083069903	-1.88552760134965	-1.20343089870122
