0	0
500000	1
1000000	2
1500000	3
2000000	4
2500000	5
3000000	6
3500000	7
4000000	8
4500000	9
5000000	10
5500000	11
6000000	12
6500000	13
7000000	14
7500000	15
8000000	16
8500000	17
9000000	18
9500000	19
10000000	20
10500000	21
11000000	22
11500000	23
12000000	24
12500000	25
13000000	26
13500000	27
14000000	28
14500000	29
15000000	30
15500000	31
16000000	32
16500000	33
17000000	34
17500000	35
18000000	36
18500000	37
19000000	38
19500000	39
20000000	40
20500000	41
21000000	42
21500000	43
22000000	44
22500000	45
23000000	46
23500000	47
24000000	48
24500000	49
25000000	50
25500000	51
26000000	52
26500000	53
27000000	54
27500000	55
28000000	56
28500000	57
29000000	58
29500000	59
30000000	60
30500000	61
31000000	62
31500000	63
32000000	64
32500000	65
33000000	66
33500000	67
34000000	68
34500000	69
35000000	70
35500000	71
36000000	72
36500000	73
37000000	74
37500000	75
38000000	76
38500000	77
39000000	78
39500000	79
40000000	80
40500000	81
41000000	82
41500000	83
42000000	84
42500000	85
43000000	86
43500000	87
44000000	88
44500000	89
45000000	90
45500000	91
46000000	92
46500000	93
47000000	94
65500000	95
66000000	96
66500000	97
67000000	98
67500000	99
68000000	100
68500000	101
69000000	102
69500000	103
70000000	104
70500000	105
71000000	106
71500000	107
72000000	108
72500000	109
73000000	110
73500000	111
74000000	112
74500000	113
75000000	114
75500000	115
76000000	116
76500000	117
77000000	118
77500000	119
78000000	120
78500000	121
79000000	122
79500000	123
80000000	124
80500000	125
81000000	126
81500000	127
82000000	128
82500000	129
83000000	130
83500000	131
84000000	132
84500000	133
85000000	134
85500000	135
86000000	136
86500000	137
87000000	138
87500000	139
88000000	140
88500000	141
89000000	142
89500000	143
90000000	144
90500000	145
91000000	146
91500000	147
92000000	148
92500000	149
93000000	150
93500000	151
94000000	152
94500000	153
95000000	154
95500000	155
96000000	156
96500000	157
97000000	158
97500000	159
98000000	160
98500000	161
99000000	162
99500000	163
100000000	164
100500000	165
101000000	166
101500000	167
102000000	168
102500000	169
103000000	170
103500000	171
104000000	172
104500000	173
105000000	174
105500000	175
106000000	176
106500000	177
107000000	178
107500000	179
108000000	180
108500000	181
109000000	182
109500000	183
110000000	184
110500000	185
111000000	186
111500000	187
112000000	188
112500000	189
113000000	190
113500000	191
114000000	192
114500000	193
115000000	194
115500000	195
116000000	196
116500000	197
117000000	198
117500000	199
118000000	200
118500000	201
119000000	202
119500000	203
120000000	204
120500000	205
121000000	206
121500000	207
122000000	208
122500000	209
123000000	210
123500000	211
124000000	212
124500000	213
125000000	214
125500000	215
126000000	216
126500000	217
127000000	218
127500000	219
128000000	220
128500000	221
129000000	222
129500000	223
130000000	224
130500000	225
131000000	226
131500000	227
132000000	228
132500000	229
133000000	230
133500000	231
134000000	232
134500000	233
135000000	234
135500000	235
136000000	236
136500000	237
137000000	238
137500000	239
138000000	240
138500000	241
139000000	242
139500000	243
140000000	244
140500000	245
141000000	246
