0	5e+05	-4.41868097793498	2.1741742959566	-0.864999737593706
5e+05	1e+06	-2.93624398537037	1.42012781317953	-0.555528435528648
1e+06	1500000	0.0291777454401229	-0.0878753445217242	0.0634665932299893
1500000	2e+06	0.0330295624510662	-0.0872571928866859	0.0638253292141548
2e+06	2500000	0.0374125439658096	-0.0865505043494811	0.0642343786849093
2500000	3e+06	0.0413225265105702	-0.085825424167059	0.0639225011267561
3e+06	3500000	0.0437957595346571	-0.0851243040694535	0.0619174959110114
3500000	4e+06	0.0466542877816949	-0.0844514888846007	0.0605894615702556
4e+06	4500000	0.0492228876551225	-0.083998678266459	0.0608663524264197
4500000	5e+06	0.0517861525790066	-0.0849600714378972	0.0628234761763861
5e+06	5500000	0.0520276297716572	-0.0863864838491219	0.0653115773236819
5500000	6e+06	0.0506813396936014	-0.0887105101967496	0.0682940046477645
6e+06	6500000	0.0484166791712563	-0.0906198364421275	0.0724564427589227
6500000	7e+06	0.0466675077087197	-0.0930135410727085	0.0764558604252516
7e+06	7500000	0.0452246061660708	-0.0949581067071187	0.0797264848687925
7500000	8e+06	0.0433735762736645	-0.0970403437944263	0.0832439905787135
8e+06	8500000	0.0409983526414729	-0.0988760659112537	0.0864961986311125
8500000	9e+06	0.0385511346229279	-0.100917205406314	0.0900933194095788
9e+06	9500000	0.0365599188844882	-0.10257275024001	0.0930077420343996
9500000	1e+07	0.0345897335399373	-0.1042033530371	0.0958777075471002
1e+07	10500000	0.0326497467896385	-0.105808384621853	0.0987024548003155
10500000	1.1e+07	0.0306314442693779	-0.107481520777354	0.101642054587356
1.1e+07	11500000	0.0286777954828466	-0.10909765630356	0.104478362161838
11500000	1.2e+07	0.0265095288361873	-0.110890162486678	0.107624736996916
1.2e+07	12500000	0.0244383401594196	-0.11259743759489	0.110636079163831
12500000	1.3e+07	0.0202979562639194	-0.11601866762082	0.116668522059041
1.3e+07	13500000	0.0190942589023565	-0.120889247467506	0.119925506541203
13500000	1.4e+07	0.0190582859169659	-0.125889004298849	0.121638984845983
1.4e+07	14500000	0.0230180263557959	-0.129223557210074	0.119315925154799
14500000	1.5e+07	0.025120300286869	-0.129649613157101	0.117402910477679
1.5e+07	15500000	0.0274405346165539	-0.129140962022031	0.114860197131833
15500000	1.6e+07	0.0291510107479028	-0.127831893394191	0.111333573782972
1.6e+07	16500000	0.0313384927271693	-0.126914910045882	0.107806159932609
16500000	1.7e+07	0.0338445665118324	-0.125793139452011	0.103748337423804
1.7e+07	17500000	0.0361535794460505	-0.124713882439661	0.099953890306637
17500000	1.8e+07	0.0387739304664681	-0.123483354595054	0.0956313098454786
1.8e+07	18500000	0.0408694244818861	-0.122502956777241	0.0921659467821259
18500000	1.9e+07	0.042380295121185	-0.120724046626292	0.0885449455814731
1.9e+07	19500000	0.0431448020908742	-0.118484403325008	0.0853015412901121
19500000	2e+07	0.043458163137803	-0.115504824492224	0.0818234125498279
2e+07	20500000	0.0438555350782311	-0.112791796786257	0.078530114863819
20500000	2.1e+07	0.0442424024536215	-0.109667385746217	0.0748229385939593
2.1e+07	21500000	0.0440670548865239	-0.107290671539287	0.0712428749430774
21500000	2.2e+07	0.0434955304727337	-0.105221582790523	0.0674001458684729
2.2e+07	22500000	0.0422050489703854	-0.104360044408202	0.06401735118972
22500000	2.3e+07	0.0408115708105598	-0.103589265930599	0.0605682990193945
2.3e+07	23500000	0.0392064428057985	-0.103136189957056	0.057192946352986
23500000	2.4e+07	0.0375575678700685	-0.102569482493257	0.0535734228422317
2.4e+07	24500000	0.0359022543243373	-0.101991070361908	0.0499183522467736
24500000	2.5e+07	0.0341475389965776	-0.101384848178668	0.046057922152711
2.5e+07	25500000	0.0324746871698446	-0.100804699914992	0.0423785039588622
25500000	2.6e+07	0.0309101326950649	-0.100261516808974	0.0389424596660981
2.6e+07	26500000	0.0293594773098149	-0.0997185517363431	0.0355357662305154
26500000	2.7e+07	0.0278490921772794	-0.0991906705600266	0.0322297604690202
2.7e+07	27500000	0.0262556747985296	-0.098631023250437	0.0287483304743799
27500000	2.8e+07	0.0246900506960192	-0.0980807945698197	0.0253345415926733
